"Date","Time","Cloud Condition","Rain Condition","Brightness Condition","Cloud Value","Cloud Sensor Temperature","Rain Value","Brightness Value","Ambient Temperature","Rain Heating Percentage","Rain Sensor Temperature","Heating Status","Switch Status","Read Cycle","Timeout Errors","Safe Status","Wind Condition","Wind Value","Rel hum Condition","RH Value"
"2020-07-25","22:03:01","Cloudy","Dry","Very light","-9.7","20.2","4608","1","20.2","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","79%"
"2020-07-25","22:08:01","Cloudy","Dry","Very light","-9.8","20.1","4608","1","20.1","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-25","22:13:00","Cloudy","Dry","Very light","-9.7","20.0","4608","1","20.0","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-25","22:18:01","Cloudy","Dry","Very light","-9.7","20.0","4608","1","20.0","10%","25.2","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-25","22:23:00","Cloudy","Dry","Light","-9.8","20.0","4569","7","20.0","12%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-25","22:28:00","Cloudy","Dry","Light","-9.7","20.0","4537","174","20.0","14%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-25","22:32:59","Cloudy","Dry","Light","-10.0","20.0","4544","756","20.0","13%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-25","22:38:00","Clear","Dry","Dark","-10.1","20.0","4608","2597","20.0","12%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-25","22:42:59","Cloudy","Dry","Dark","-9.9","19.9","4608","6499","19.9","12%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-25","22:47:59","Cloudy","Dry","Dark","-9.9","19.8","4542","17130","19.8","13%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-25","22:53:03","Clear","Dry","Dark","-10.1","19.8","4541","24768","19.8","13%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-25","22:57:59","Clear","Dry","Dark","-10.0","19.8","4542","45774","19.8","13%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-25","23:03:02","Clear","Dry","Dark","-10.2","19.8","4542","51503","19.8","13%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-25","23:08:06","Clear","Dry","Dark","-10.2","19.7","4582","51503","19.7","15%","26.0","","Open","5","0","Safe","Calm","0.0","Humid","81%"
"2020-07-25","23:13:01","Clear","Dry","Dark","-10.1","19.6","4569","57232","19.6","13%","26.0","","Open","5","0","Safe","Calm","0.0","Humid","80%"
"2020-07-25","23:18:06","Cloudy","Dry","Dark","-9.9","19.4","4608","51503","19.4","13%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-25","23:23:02","Cloudy","Dry","Dark","-9.9","19.4","4561","45774","19.4","11%","25.6","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-25","23:28:05","Cloudy","Dry","Dark","-9.9","19.3","4557","51503","19.3","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","83%"
"2020-07-25","23:33:01","Cloudy","Dry","Dark","-10.0","19.4","4608","57232","19.4","12%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","82%"
"2020-07-25","23:38:05","Clear","Dry","Dark","-10.2","19.4","4608","28587","19.4","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","83%"
"2020-07-25","23:43:01","Clear","Dry","Dark","-10.4","19.3","4595","40045","19.3","10%","26.0","","Open","5","0","Safe","Calm","0.0","Humid","83%"
"2020-07-25","23:48:05","Clear","Dry","Dark","-10.3","19.2","4607","45774","19.2","10%","25.0","","Open","5","0","Safe","Calm","0.0","Humid","82%"
"2020-07-25","23:53:02","Clear","Dry","Dark","-10.1","19.1","4608","45774","19.1","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","82%"
"2020-07-25","23:58:05","Cloudy","Dry","Dark","-9.7","19.1","4608","43864","19.1","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","82%"
"2020-07-26","00:03:01","Cloudy","Dry","Dark","-9.8","19.2","4608","32406","19.2","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","82%"
"2020-07-26","00:08:05","Cloudy","Dry","Dark","-9.8","19.2","4608","36226","19.2","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","83%"
"2020-07-26","00:13:01","Cloudy","Dry","Dark","-9.8","19.1","4608","45774","19.1","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","84%"
"2020-07-26","00:18:04","Cloudy","Dry","Dark","-9.3","19.2","4608","40045","19.2","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","82%"
"2020-07-26","00:23:00","Cloudy","Dry","Dark","-7.4","19.4","4608","49593","19.4","13%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","00:28:04","Cloudy","Dry","Dark","-8.9","19.4","4608","45774","19.4","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","82%"
"2020-07-26","00:33:00","Cloudy","Dry","Dark","-9.3","19.3","4566","40045","19.3","10%","25.6","","Closed","5","0","Unsafe","Calm","0.0","Humid","82%"
"2020-07-26","00:38:03","Cloudy","Dry","Dark","-9.3","19.3","4580","49593","19.3","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","00:42:59","Cloudy","Dry","Dark","-9.1","19.4","4595","40045","19.4","12%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","00:48:03","Cloudy","Dry","Dark","-8.8","19.4","4607","45774","19.4","12%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-26","00:52:59","Cloudy","Dry","Dark","-9.2","19.4","4608","34316","19.4","10%","25.4","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","00:58:02","Cloudy","Dry","Dark","-9.2","19.4","4608","57232","19.4","10%","25.6","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","01:03:03","Cloudy","Dry","Dark","-9.5","19.3","4608","45774","19.3","15%","25.2","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-26","01:08:02","Cloudy","Dry","Dark","-9.5","19.3","4595","57232","19.3","12%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-26","01:13:02","Cloudy","Dry","Dark","-9.5","19.3","4608","51503","19.3","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-26","01:18:01","Cloudy","Dry","Dark","-9.8","19.3","4543","40045","19.3","17%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-26","01:23:02","Clear","Dry","Dark","-10.0","19.1","4608","40045","19.1","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","82%"
"2020-07-26","01:28:01","Cloudy","Dry","Dark","-9.9","19.2","4607","57232","19.2","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","01:33:01","Cloudy","Dry","Dark","-9.9","19.1","4608","51503","19.1","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","01:38:00","Cloudy","Dry","Dark","-9.9","19.1","4608","51503","19.1","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","01:43:01","Clear","Dry","Dark","-10.2","19.1","4608","40045","19.1","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-26","01:48:00","Clear","Dry","Dark","-10.3","19.1","4569","45774","19.1","12%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-26","01:53:01","Clear","Dry","Dark","-10.4","19.1","4580","51503","19.1","18%","24.0","","Open","5","0","Safe","Calm","0.0","Humid","79%"
"2020-07-26","01:58:00","Clear","Dry","Dark","-10.5","19.1","4608","45774","19.1","13%","25.0","","Open","5","0","Safe","Calm","0.0","Humid","78%"
"2020-07-26","02:03:00","Clear","Dry","Dark","-10.3","18.7","4608","57232","18.7","13%","25.0","","Open","5","0","Safe","Calm","0.0","Humid","80%"
"2020-07-26","02:08:00","Cloudy","Dry","Dark","-9.9","18.7","4567","45774","18.7","14%","24.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-26","02:13:01","Cloudy","Dry","Dark","-9.8","18.6","4608","45774","18.6","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","02:17:59","Cloudy","Dry","Dark","-9.7","18.8","4544","40045","18.8","13%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","02:23:00","Cloudy","Dry","Dark","-9.4","18.9","4544","49593","18.9","13%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","02:27:59","Cloudy","Dry","Dark","-9.7","18.9","4544","45774","18.9","13%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","82%"
"2020-07-26","02:33:00","Cloudy","Dry","Dark","-9.5","18.9","4608","51503","18.9","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","02:37:59","Cloudy","Dry","Dark","-9.4","19.0","4608","45774","19.0","13%","24.2","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","02:42:59","Cloudy","Dry","Dark","-9.3","19.1","4579","51503","19.1","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","02:48:03","Cloudy","Dry","Dark","-9.3","19.1","4608","45774","19.1","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","82%"
"2020-07-26","02:52:59","Cloudy","Dry","Dark","-8.9","19.1","4532","40045","19.1","14%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-26","02:58:02","Cloudy","Dry","Dark","-9.1","19.1","4608","57232","19.1","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","03:03:03","Cloudy","Dry","Dark","-8.9","19.2","4544","34316","19.2","14%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","03:08:02","Cloudy","Dry","Dark","-6.8","19.3","4544","51503","19.3","14%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-26","03:13:03","Cloudy","Dry","Dark","-0.5","19.9","4608","51503","19.9","17%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","78%"
"2020-07-26","03:18:01","Cloudy","Dry","Dark","-3.9","20.1","4608","51503","20.1","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","78%"
"2020-07-26","03:23:02","Cloudy","Dry","Dark","-5.6","20.0","4608","49593","20.0","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","79%"
"2020-07-26","03:28:01","Cloudy","Dry","Dark","-8.9","19.7","4595","51503","19.7","14%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-26","03:33:02","Cloudy","Dry","Dark","-7.9","19.6","4568","34316","19.6","17%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-26","03:38:00","Cloudy","Dry","Dark","-7.1","19.7","4544","40045","19.7","11%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-26","03:43:01","Cloudy","Dry","Dark","-4.5","19.8","4608","49593","19.8","12%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","79%"
"2020-07-26","03:48:00","Cloudy","Dry","Dark","-5.8","19.9","4549","38135","19.9","12%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","78%"
"2020-07-26","03:53:01","Cloudy","Dry","Dark","-7.6","19.7","4578","40045","19.7","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","79%"
"2020-07-26","03:57:59","Cloudy","Dry","Dark","-9.1","19.5","4565","40045","19.5","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-26","04:03:00","Cloudy","Dry","Dark","-8.3","19.4","4608","45774","19.4","12%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","04:07:59","Cloudy","Dry","Dark","-7.2","19.4","4535","51503","19.4","11%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","04:13:00","Cloudy","Dry","Dark","-8.2","19.4","4608","40045","19.4","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-26","04:18:03","Cloudy","Dry","Dark","-4.8","19.5","4531","40045","19.5","11%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-26","04:22:59","Cloudy","Dry","Dark","-3.1","19.7","4539","40045","19.7","13%","25.2","","Closed","5","0","Unsafe","Calm","0.0","Humid","79%"
"2020-07-26","04:28:03","Overcast","Dry","Dark","1.1","20.2","4608","43864","20.2","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","77%"
"2020-07-26","04:32:59","Overcast","Dry","Dark","7.0","20.7","4607","43864","20.7","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","75%"
"2020-07-26","04:38:02","Overcast","Dry","Dark","9.3","21.1","4608","32406","21.1","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","73%"
"2020-07-26","04:43:06","Overcast","Dry","Dark","3.5","21.1","4608","45774","21.1","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","73%"
"2020-07-26","04:48:02","Overcast","Dry","Dark","6.7","21.1","4608","38135","21.1","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-26","04:53:05","Overcast","Dry","Dark","3.8","21.0","4608","38135","21.0","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","75%"
"2020-07-26","04:58:01","Overcast","Dry","Dark","4.8","21.1","4608","43864","21.1","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-26","05:03:05","Overcast","Dry","Dark","7.3","21.2","4608","43864","21.2","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","72%"
"2020-07-26","05:08:01","Overcast","Dry","Dark","10.1","21.3","4608","43864","21.3","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","72%"
"2020-07-26","05:13:04","Overcast","Dry","Dark","9.6","21.6","4608","43864","21.6","10%","26.2","","Closed","5","0","Unsafe","Calm","0.0","Normal","72%"
"2020-07-26","05:18:00","Overcast","Dry","Dark","7.7","21.6","4608","51503","21.6","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","71%"
"2020-07-26","05:23:04","Overcast","Dry","Dark","5.8","21.4","4608","43864","21.4","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","72%"
"2020-07-26","05:28:00","Overcast","Dry","Dark","9.4","21.6","4608","38135","21.6","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","71%"
"2020-07-26","05:33:03","Overcast","Dry","Dark","9.4","21.6","4607","43864","21.6","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","71%"
"2020-07-26","05:37:59","Overcast","Dry","Dark","9.6","21.7","4607","34316","21.7","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","70%"
"2020-07-26","05:43:03","Overcast","Dry","Dark","9.6","21.8","4608","38135","21.8","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","70%"
"2020-07-26","05:47:59","Overcast","Dry","Dark","8.9","21.8","4608","28587","21.8","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","70%"
"2020-07-26","05:53:02","Overcast","Dry","Dark","8.0","21.6","4608","32406","21.6","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","71%"
"2020-07-26","05:58:03","Overcast","Dry","Dark","9.4","21.6","4608","51503","21.6","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","71%"
"2020-07-26","06:03:02","Overcast","Dry","Dark","9.8","21.7","4608","38135","21.7","10%","26.4","","Closed","5","0","Unsafe","Calm","0.0","Normal","71%"
"2020-07-26","06:08:02","Overcast","Dry","Dark","9.6","21.9","4608","43864","21.9","10%","27.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","70%"
"2020-07-26","06:13:01","Overcast","Dry","Dark","9.8","22.0","4608","38135","22.0","10%","27.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","70%"
"2020-07-26","06:18:02","Overcast","Dry","Dark","9.7","21.8","4608","30497","21.8","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","71%"
"2020-07-26","06:23:01","Overcast","Dry","Dark","8.3","21.8","4608","57232","21.8","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","71%"
"2020-07-26","06:28:01","Overcast","Dry","Dark","7.6","21.8","4608","51503","21.8","10%","27.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","72%"
"2020-07-26","06:33:00","Overcast","Dry","Dark","4.0","21.5","4607","43864","21.5","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","73%"
"2020-07-26","06:38:01","Cloudy","Dry","Dark","-3.4","21.1","4608","40045","21.1","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-26","06:43:00","Cloudy","Dry","Dark","-0.5","20.9","4608","40045","20.9","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","76%"
"2020-07-26","06:48:00","Cloudy","Dry","Dark","-5.3","20.6","4608","57232","20.6","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","79%"
"2020-07-26","06:52:59","Cloudy","Dry","Dark","-6.8","20.1","4608","51503","20.1","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","82%"
"2020-07-26","06:58:00","Cloudy","Dry","Dark","-7.4","19.9","4520","43864","19.9","17%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","82%"
"2020-07-26","07:02:59","Cloudy","Dry","Dark","-7.6","19.8","4521","45774","19.8","11%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","07:07:59","Cloudy","Dry","Dark","-7.5","19.7","4523","45774","19.7","14%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","07:13:03","Cloudy","Dry","Dark","-7.6","19.6","4608","57232","19.6","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","82%"
"2020-07-26","07:17:59","Cloudy","Dry","Dark","-7.6","19.5","4608","30497","19.5","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","83%"
"2020-07-26","07:23:02","Cloudy","Dry","Dark","-7.7","19.5","4608","51503","19.5","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","82%"
"2020-07-26","07:28:03","Cloudy","Dry","Dark","-7.7","19.6","4529","43864","19.6","13%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-26","07:33:02","Cloudy","Dry","Dark","-7.8","19.5","4608","49593","19.5","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-26","07:38:03","Cloudy","Dry","Dark","-7.7","19.5","4608","51503","19.5","10%","25.6","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-26","07:43:01","Cloudy","Dry","Dark","-7.6","19.6","4548","27633","19.6","16%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-26","07:48:02","Cloudy","Dry","Dark","-7.8","19.7","4522","12738","19.7","14%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","79%"
"2020-07-26","07:53:01","Cloudy","Dry","Dark","-8.1","19.6","4554","6077","19.6","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","07:58:02","Cloudy","Dry","Light","-8.1","19.3","4608","1884","19.3","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","82%"
"2020-07-26","08:03:00","Cloudy","Dry","Light","-8.0","19.3","4608","530","19.3","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","83%"
"2020-07-26","08:08:01","Cloudy","Dry","Light","-7.6","19.1","4608","98","19.1","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","83%"
"2020-07-26","08:13:00","Cloudy","Dry","Very light","-7.9","19.1","4607","1","19.1","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","83%"
"2020-07-26","08:18:01","Cloudy","Dry","Very light","-7.6","19.3","4595","1","19.3","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","08:23:00","Cloudy","Dry","Very light","-7.6","19.3","4529","1","19.3","11%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","08:28:00","Cloudy","Dry","Very light","-7.8","19.3","4608","1","19.3","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","83%"
"2020-07-26","08:32:59","Cloudy","Dry","Very light","-7.5","19.3","4608","1","19.3","12%","25.2","","Closed","5","0","Unsafe","Calm","0.0","Humid","82%"
"2020-07-26","08:38:00","Cloudy","Dry","Very light","-7.5","19.4","4608","1","19.4","12%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","82%"
"2020-07-26","08:42:59","Cloudy","Dry","Very light","-7.8","19.4","4608","1","19.4","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","82%"
"2020-07-26","08:47:59","Cloudy","Dry","Very light","-7.6","19.4","4608","1","19.4","13%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","82%"
"2020-07-26","08:53:03","Cloudy","Dry","Very light","-7.5","19.5","4608","1","19.5","10%","25.6","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","08:57:59","Cloudy","Dry","Very light","-7.8","19.4","4608","1","19.4","10%","25.6","","Closed","5","0","Unsafe","Calm","0.0","Humid","82%"
"2020-07-26","09:03:02","Cloudy","Dry","Very light","-7.8","19.7","4608","1","19.7","12%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-26","09:08:06","Cloudy","Dry","Very light","-7.9","19.8","4608","1","19.8","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","81%"
"2020-07-26","09:13:02","Cloudy","Dry","Very light","-7.9","20.1","4608","1","20.1","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","79%"
"2020-07-26","09:18:05","Cloudy","Dry","Very light","-7.9","20.3","4608","1","20.3","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","78%"
"2020-07-26","09:23:01","Cloudy","Dry","Very light","-7.9","20.4","4608","1","20.4","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","78%"
"2020-07-26","09:28:05","Cloudy","Dry","Very light","-7.6","21.6","4606","1","21.6","10%","28.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-26","09:33:01","Cloudy","Dry","Very light","-8.3","22.8","4504","1","22.8","10%","29.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","72%"
"2020-07-26","09:38:04","Cloudy","Dry","Very light","-8.8","23.8","4480","1","23.8","10%","30.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","69%"
"2020-07-26","09:43:00","Cloudy","Dry","Very light","-9.0","24.9","4480","1","24.9","10%","31.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","67%"
"2020-07-26","09:48:04","Cloudy","Dry","Very light","-9.7","25.8","4480","1","25.8","10%","32.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","63%"
"2020-07-26","09:53:00","Clear","Dry","Very light","-10.1","26.4","4480","1","26.4","10%","32.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","60%"
"2020-07-26","09:58:03","Cloudy","Dry","Very light","-9.9","27.3","4480","1","27.3","10%","33.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","58%"
"2020-07-26","10:02:59","Clear","Dry","Very light","-10.6","27.8","4480","1","27.8","10%","33.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","55%"
"2020-07-26","10:08:03","Clear","Dry","Very light","-10.2","27.7","4480","1","27.7","10%","33.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","55%"
"2020-07-26","10:12:59","Clear","Dry","Very light","-10.1","26.9","4480","1","26.9","10%","32.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","56%"
"2020-07-26","10:18:02","Clear","Dry","Very light","-10.1","26.3","4480","1","26.3","10%","31.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","57%"
"2020-07-26","10:22:59","Cloudy","Dry","Very light","-9.4","26.1","4480","1","26.1","10%","30.8","","Closed","5","0","Unsafe","Calm","0.0","Normal","57%"
"2020-07-26","10:28:02","Cloudy","Dry","Very light","-9.2","26.4","4480","1","26.4","10%","31.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","57%"
"2020-07-26","10:33:03","Cloudy","Dry","Very light","-9.4","26.7","4480","1","26.7","10%","31.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","56%"
"2020-07-26","10:38:01","Cloudy","Dry","Very light","-9.0","27.2","4480","1","27.2","10%","32.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","55%"
"2020-07-26","10:43:02","Cloudy","Dry","Very light","-8.2","26.8","4480","1","26.8","10%","31.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","55%"
"2020-07-26","10:48:01","Cloudy","Dry","Very light","-9.1","26.6","4480","1","26.6","10%","31.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","56%"
"2020-07-26","10:53:02","Cloudy","Dry","Very light","-7.7","27.0","4480","1","27.0","10%","32.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","55%"
"2020-07-26","10:58:00","Cloudy","Dry","Very light","-8.8","27.4","4480","1","27.4","10%","32.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","54%"
"2020-07-26","11:03:01","Cloudy","Dry","Very light","-7.7","27.2","4480","1","27.2","10%","32.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","55%"
"2020-07-26","11:08:00","Cloudy","Dry","Very light","-8.2","27.3","4480","1","27.3","10%","32.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","54%"
"2020-07-26","12:23:35","Cloudy","Dry","Very light","-7.9","29.1","4582","1","29.1","11%","30.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","56%"
"2020-07-26","12:28:36","Cloudy","Dry","Very light","-7.8","29.8","4480","1","29.8","10%","35.0","","Closed","5","0","Unsafe","Calm","0.0","Dry","47%"
"2020-07-26","12:33:39","Cloudy","Dry","Very light","-8.9","30.8","4480","1","30.8","10%","36.0","","Closed","5","0","Unsafe","Calm","0.0","Dry","44%"
"2020-07-26","12:38:42","Cloudy","Dry","Very light","-8.4","29.9","4480","1","29.9","10%","35.0","","Closed","5","0","Unsafe","Calm","0.0","Dry","47%"
"2020-07-26","12:43:38","Cloudy","Dry","Very light","-8.2","31.4","4480","1","31.4","10%","37.0","","Closed","5","0","Unsafe","Calm","0.0","Dry","43%"
"2020-07-26","12:48:41","Cloudy","Dry","Very light","-5.3","31.1","4480","1","31.1","10%","37.0","","Closed","5","0","Unsafe","Calm","0.0","Dry","45%"
